Id,Data,Nick,Pasek,Autor,Tytuł,Gatunek,Ocena
24740177,2017-06-19 19:14:19,Wiedmolol,niebieski,Patrick Rothfuss,Name of the Wind / Imię Wiatru,Fantasy,6
24735063,2017-06-19 12:52:27,a...n,niebieski,Tadeusz Zubiński,Wojna domowa w Hiszpanii 1936-1939,historia,6
24733667,2017-06-19 10:41:53,zieloneKolanoApokalipsy,niebieski,Eduardo Mendoza,Tajemnica zaginionej ślicznotki,kryminał,7
24732493,2017-06-19 07:57:58,Wielki_Atraktor,niebieski,Arthur C. Clarke,Spotkanie z Ramą,fantastyka naukowa,8
24719997,2017-06-18 17:42:04,elekkapselek,różowy,JP Delaney,Lokatorka,Thriller,8
24710559,2017-06-18 01:44:19,V....n,niebieski,"Michael Hjorth, Hans Rosenfeldt",Uczeń,Kryminał/thriller,10
24705461,2017-06-17 21:36:47,stahs,niebieski,Glen Cook,Czarna Kompania,Fantasy,4
24704029,2017-06-17 20:22:29,l............a,różowy,William Bynum,Krótka historia nauki,Popularnonaukowa,8
24701897,2017-06-17 17:55:52,robertvu,niebieski,James Jones,Cienka Czerwona Linia,powieść wojenna,8
24697567,2017-06-17 12:11:22,xandra,różowy,Harry Harrison,Bill bohater galaktyki,SF/humor/przygoda,6
24697475,2017-06-17 12:00:33,Flamand,niebieski,"Twardoch Szczepan, Khalidov Mamed","Lepiej, byś tam umarł",Wywiad / Biografia,3
24693111,2017-06-17 00:55:26,cebulepotargalwiatr,różowy,Jay Asher,13 powodów,literatura dla młodzieży,3
24686861,2017-06-16 21:41:30,cebulepotargalwiatr,różowy,Magda Omilianowicz,Bestia. Studium zła,"biografia, reportaż, literatura faktu.",8
24677417,2017-06-16 16:24:33,elekkapselek,różowy,Dagmara Andryka,"Trąf, trąf misia bela",kryminał,7
24669129,2017-06-16 00:49:56,maciup,niebieski,Kalanithi Paul,Jeszcze jeden oddech,autobiografia,6
24663467,2017-06-15 20:33:18,Arveit,niebieski,Paula Hawkins,Dziewczyna z pociągu,thriller,4
24663055,2017-06-15 20:07:30,allocer,niebieski,Michael Punke,Zjawa,Literatura współczesna,5
24662629,2017-06-15 19:36:37,Minho,niebieski,Ann Aguirre,Enklawa,Postapokalipsa,3
24657457,2017-06-15 12:53:24,gram_w_mahjonga,różowy,Margaret Atwood,"""Opowieść podręcznej""",,
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Magdalena Grzebałkowska,Beksińscy. Portret podwójny,biografia,10
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Szczepan Twardoch,Morfina,"beletrystyka, historia.",8
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Natalia Fiedorczuk-Cieślak,Jak pokochać centra handlowe,"literatura polska, kobieca.",3
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,John Green,Gwiazd naszych wina,powieść dla młodzieży,7
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Krzysztof Varga,Gulasz z turula,literatura faktu,7
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Paula Hawkins,Dziewczyna z pociągu,"kryminał, thriller",6
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Sylwia Chutnik,Smutek cinkciarza,"literatura faktu, beletrystyka.",4
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,"Rene Wawrzkiewicz, Patryk Hardziej",Ogólnopolskie Wystawy Znaków Graficznych,"sztuka, design.",9
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Aleksander Baron,Kiszonki i fermentacje,"kuchnia, przepisy",6
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Marek Beylin,Ferwor. Życie Aliny Szapocznikow,"sztuka, biografia",5
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Peter Wohlleben,Sekretne życie drzew,"literatura faktu, natura",5
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Stanisław Lem,Niezwyciężony,"science-fiction, sf",5
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Maciej Wasielewski,Jutro przypłynie królowa,"literatura faktu, reportaż",9
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Guy Delisle,Pjongjang,"komiks, reportaż",7
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Stephen King,Lśnienie,thriller,8
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Erik Kessels,Ale wtopa! Jak zamieniać błędy w idee oraz inne porady z zakresu owocnego ponoszenia porażek,"sztuka, design",5
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Remigiusz Mróz,Inwigilacja,"kryminał, thriller prawniczy",4
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Dave Eggers,Krąg,"literatura współczesna, science fiction?",3
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Orson Scott Card,Gra Endera,science fiction,8
24656541,2017-06-15 11:40:34,cebulepotargalwiatr,różowy,Michał Witkowski,Fototapeta,literatura polska,2
24646151,2017-06-14 20:03:27,budgie,różowy,Artur Schopenhauer,O religii,filozofia,8
24644417,2017-06-14 17:54:59,appylan,niebieski,John Steinbeck,Na Wschód od Edenu,beletrystyka,10
24626339,2017-06-13 16:40:16,BarekMelka,niebieski,Mariana Mazzucato,Przedsiębiorcze państwo,Ekonomia,8
24624395,2017-06-13 13:31:28,seta1991,niebieski,Michał Gołkowski,Komornik ++ Rewers,Fantastyka,6
24600501,2017-06-12 13:02:50,mroz3,niebieski,Stephen King,Roland,fantasy,5
24592023,2017-06-11 21:59:10,szufik,niebieski,J. R. R. Tolkien,Powrót króla,Fantasy,
24592023,2017-06-11 21:59:10,szufik,niebieski,J. R. R. Tolkien,Dwie wieże,Fantasy,
24592023,2017-06-11 21:59:10,szufik,niebieski,J. R. R. Tolkien,Drużyna Pierścienia,Fantasy,
24592023,2017-06-11 21:59:10,szufik,niebieski,J. R. R. Tolkien,"Hobbit, czyli tam i z powrotem",Fantasy,
24590655,2017-06-11 20:56:15,Minho,niebieski,Andrzej Sapkowski,Czas pogardy,Fantasy,8
24589667,2017-06-11 20:05:12,g........d,niebieski,Adam Snerg-Wiśniewski,Robot,syfy,8
24588571,2017-06-11 19:01:56,ostoja,niebieski,Roland Lazenby,Kobe Bryant. Showman,biografia,6
24586883,2017-06-11 16:56:50,elekkapselek,różowy,Paula Hawkins,Zapisane w wodzie,Thriller/kryminał,6
24582353,2017-06-11 10:50:55,Wielki_Atraktor,niebieski,Terry Pratchett,Blask fantastyczny,fantastyka,7
24574415,2017-06-10 22:16:54,Kubeusz89,niebieski,Paweł Majka,Człowiek Obiecany,"sci-fi, postapo",6
24565265,2017-06-10 17:41:12,RDwojak,niebieski,Nigel Warburton (tłum. Sergiusz Lipnicki),Krótka historia filozofii,"Popularnonaukowa, filozofia",7
24536453,2017-06-09 18:30:10,haussbrandt,niebieski,Henryk Sienkiewicz,Ogniem i mieczem,przygodowa,10
24530177,2017-06-09 11:50:24,appylan,niebieski,Robert Krasowski,Czas Kaczyńskiego: polityka jako wieczny konflikt,Publicystyka,8
24521953,2017-06-08 22:00:41,pestis,niebieski,Roger Jeff Grubb,Star Wars: Plaga.,fantastyka.,5
24508393,2017-06-07 23:48:22,kizimajaro,różowy,George R. R. Martin,Gra o Tron,Fantasy,10
24504201,2017-06-07 19:00:48,helterxskelter,niebieski,Arnold Schwarzenegger,Pamieć Absolutna,Autobiografia,8
24503073,2017-06-07 17:32:29,1..4,niebieski,Дмитрий Алексеевич Глуховский,Futu.re,Literatura fantastyczno-naukowa,6
24481631,2017-06-06 13:52:42,appylan,niebieski,Robert Krasowski,Czas gniewu. Rozkwit i upadek imperium SLD,Publicystyka (historyczna?),6
24468057,2017-06-05 19:18:50,BarekMelka,niebieski,Richard Pipes,Rosja carów,Historia,9
24458483,2017-06-05 11:48:23,zieloneKolanoApokalipsy,niebieski,Charlie leDuff,Detroit. Sekcja zwłok Ameryki,reportaż,3
24458233,2017-06-05 11:25:40,dlagr4czy,niebieski,Robert M. Wegner,Opowieści z meekhańskiego pogranicza. Północ–Południe,fantasy,9
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Nancy Conrad,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,biografia,8
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Joseph Heller,Catch-22,powieść,9
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Sławomir Mrożek,Tango,dramat,9
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Barbara Oakley,A Mind for Numbers: How to Excel at Math and Science,popularnonaukowa,8
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Ryszard Kapuściński,Podróże z Herodotem,reportaż,9
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Stanisław Lem,Niezwyciężony,science-fiction,8
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Gustaw Herling-Grudziński,Inny świat,pamiętnik,10
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Amy Shira Teitel,Breaking the Chains of Gravity,historyczna,8
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Yuval Noah Harari,Sapiens: A Brief History of Humankind,popularnonaukowa,9
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Barbara Demick,Nothing to Envy: Ordinary Lives in North Korea,reportaż,10
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Jason Fried,Rework,biznes,7
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Adrian Goldsworthy,Caesar: Life of a Colossus,biografia,8
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Stefan Żeromski,Przedwiośnie,powieść,9
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Harlan Ellison,I Have No Mouth and I Must Scream,horror,9
24432399,2017-06-04 00:12:37,haussbrandt,niebieski,Nick Bostrom,"Superintelligence: Paths, Dangers, Strategies",popularnonaukowa,8
24427347,2017-06-03 22:05:24,elekkapselek,różowy,Stephen Baxter,Tratwa,sf,7
24403867,2017-06-02 15:34:43,zieloneKolanoApokalipsy,niebieski,Cezary Łazarewicz,Elegancki morderca,Literatura faktu,6
24381099,2017-06-01 13:44:32,Wladca_czipsow,niebieski,Wiktor Suworow,Akwarium,historia,7
24364333,2017-05-31 11:10:26,stefan1995,niebieski,James Luceno,Darth Plagueis,"fantastyka, fantasy, science fiction",7
24363827,2017-05-31 10:14:08,zieloneKolanoApokalipsy,niebieski,Anthony Peake,"Philip K. Dick: człowiek, który pamiętał przyszłość",literatura fkatu,5
24363827,2017-05-31 10:14:08,zieloneKolanoApokalipsy,niebieski,Jörg Baberowski,Stalin. Terror Absolutny,literatura faktu,5
24356269,2017-05-30 20:43:11,pestis,niebieski,Roger McBride Allen,Star Wars: Zwycięstwo Na Centerponit.,fantastyka.,
24354123,2017-05-30 19:59:46,budgie,różowy,Ferenc Molnár,Chłopcy z Placu Broni,"Dramat, Literatura dla dzieci i młodzieży",8
24348855,2017-05-30 15:52:12,Koller,niebieski,Donn Pearce,Cool Hand Luke,Dramat,8
24328687,2017-05-29 10:11:22,Wladca_czipsow,niebieski,Specnaz,Wiktor Suworow,literatura faktu,7
24323337,2017-05-28 22:37:10,Krauzzer,niebieski,Brandon Sanderson,Calamity,fantasy/sf,10
24318827,2017-05-28 19:07:57,Wielki_Atraktor,niebieski,Terry Pratchett,Kolor magii,fantastyka,7
24317243,2017-05-28 17:54:48,elekkapselek,różowy,Lisa Genova,Lewa strona życia,Literatura obyczajowa,6
24312831,2017-05-28 15:51:31,Vivec,,Krzysztof Boruń,Próg nieśmiertelności,Fantastyka naukowa,7
24312343,2017-05-28 15:46:36,thekes,różowy,Henning Mankell,Morderca bez twarzy,Kryminał,6
24312343,2017-05-28 15:46:36,thekes,różowy,Henning Mankell,Psy z Rygi,Kryminał,4
24312343,2017-05-28 15:46:36,thekes,różowy,Łukasz Gołębiewski,Śmierć książki. No future book,popularnonaukowa?,2
24306671,2017-05-28 09:37:06,Nunusik,,Daniel Dziewit,Przeliczeni. Tajemnice galerii handlowych,literatura faktu,6
24304209,2017-05-28 01:38:25,kacperke,niebieski,Jakub Ćwiek,Gotuj z papieżem,zbiór opowiadań,7
24288815,2017-05-27 20:46:00,szufik,niebieski,Stanisław Lem,Kongres futurologiczny,Fantastyka naukowa,9
24284701,2017-05-27 18:56:48,zaczytanywksiazkach,niebieski,Hubert Hender,„Lęk”,Kryminał,9
24283367,2017-05-27 18:07:03,erajwa,niebieski,Jack Campbell,Zaginiona flota. Nieulękły,Space opera,7
24283367,2017-05-27 18:07:03,erajwa,niebieski,Maja Lidia Kossakowska,Grillbar Galaktyka,Sci-Fi,6
24282975,2017-05-27 17:48:35,Vivec,,Felix Gilman,The Half-Made World,Fantastyka,8
24282975,2017-05-27 17:48:35,Vivec,,Felix Gilman,The Rise of Ransom City,Fantastyka,8
24280579,2017-05-27 15:34:23,n.......i,niebieski,Gabriel Garcia Marquez,Miłość w czasach zarazy,książka,8
24268073,2017-05-26 19:39:09,ostoja,niebieski,Jakub Żulczyk,Wzgórze psów,literatura współczesna,7
24262295,2017-05-26 11:00:17,mroz3,niebieski,William Gibson,Neuromancer,sf,9
24241661,2017-05-24 23:40:58,butterfly,różowy,Joy Fielding,Martwa natura,thriller/sensacja/kryminał,5
24236153,2017-05-24 19:18:37,qmox,niebieski,Maciej Mazur,Anegdoty dziennikarskie,rozrywka,5
24230401,2017-05-24 12:54:47,grosheck,różowy,George R.R. Martin,Gra o tron,fantasy,6
24229667,2017-05-24 12:26:45,zieloneKolanoApokalipsy,niebieski,Mark Bowden,Polowanie na Escobara,literatura faktu,7
24229511,2017-05-24 12:20:41,g........d,niebieski,Rysio Kapuściński,Cesarz,literatura faktu,7
24220019,2017-05-23 21:22:02,butterfly,różowy,Marti Olsen Laney,Introwertyzm to zaleta,poradnik,5
24218069,2017-05-23 20:00:48,szufik,niebieski,Stanisław Lem,Niezwyciężony,Fantastyka naukowa,7
24186607,2017-05-21 19:53:41,budgie,różowy,Theodore Dreiser,Tragedia amerykańska (Tom 1 Tęsknota/Tom 2 Zbrodnia/Tom 3 Kara),dramat,7
24185907,2017-05-21 19:26:18,thekes,różowy,Katarzyna Surmiak-Domańska,Ku Klux Klan. Tu mieszka miłość.,Reportaż,7
24185907,2017-05-21 19:26:18,thekes,różowy,Barbara Ehrenreich,Za grosze pracować i (nie)przeżyć,literatura piękna,6
24180645,2017-05-21 13:55:30,elekkapselek,różowy,Przemysław Karda,Interregnum,sf,5
24157879,2017-05-20 01:04:28,dlagr4czy,niebieski,Jakub Ćwiek,Dreszcz,fantastyka,4
24140967,2017-05-18 22:31:18,szufik,niebieski,Siri Pettersen,Dziecko Odyna,Fantastyka,5
24140967,2017-05-18 22:31:18,szufik,niebieski,Siri Pettersen,Zgnilizna,Fantastyka,5
24140967,2017-05-18 22:31:18,szufik,niebieski,Siri Pettersen,Evna,Fantastyka,6
24139555,2017-05-18 21:27:19,Cash1337,niebieski,Charles Duhigg,Siła nawyku,Popularnonaukowy,8
24136227,2017-05-18 19:05:38,kanclerz_koronny,niebieski,Neil Gaiman,Mitologia nordycka,"mitologia, fantastyka",6
24130945,2017-05-18 10:36:08,zieloneKolanoApokalipsy,niebieski,Jon Krakauer,"Pod sztandarem nieba. Wiara, która zabija",literatura faktu,9
24112649,2017-05-17 09:51:01,jotpeg,niebieski,Justyna Kopińska,Polska odwraca oczy,Literatura faktu,7
24104043,2017-05-16 19:12:23,kanclerz_koronny,niebieski,Stephen King,Mroczna Wieża tom 2 Powołanie Trójki,Fantastyka,7
24104043,2017-05-16 19:12:23,kanclerz_koronny,niebieski,Stephen King,Mroczna Wieża tom 1 Roland,Fantastyka,6
24082423,2017-05-15 13:07:06,mroz3,niebieski,Luke Scull,Ponura drużyna,fantasy,6
24074691,2017-05-14 22:02:15,pestis,niebieski,Roger McBride Allen,Star Wars: Napaść Na Selonii.,fantastyka.,6
24073487,2017-05-14 21:17:40,appylan,niebieski,Frank Dikötter,Wielki Głód Tragiczne skutki polityki Mao 1958-1962,Historia,8
24063273,2017-05-14 09:55:56,ostoja,niebieski,Brandon Sanderson,Bezkres magii,fantastyka,8
24028197,2017-05-12 22:29:19,Wielki_Atraktor,niebieski,"Brian Patrick Herbert, Kevin J. Anderson",Diuna. Krucjata przeciw maszynom,sf,7
24022843,2017-05-12 19:55:27,martusiek,różowy,Zdeněk Svěrák,Podwójne widzenie,Literatura piękna/Literatura czeska/Opowiadania,9
24014575,2017-05-12 07:44:42,mroz3,niebieski,Mario Puzo,Rodzina Borgiów,historyczna,7
24003307,2017-05-11 21:47:28,helterxskelter,niebieski,Paul Sherman,Ojciec chrzestny,Biografia fabularyzowana,6
23990653,2017-05-11 10:02:28,zieloneKolanoApokalipsy,niebieski,Przemysław Semczuk,Wampir z Zagłębia,literatura faktu,8
23990653,2017-05-11 10:02:28,zieloneKolanoApokalipsy,niebieski,Magda Omilianowicz,Bestia. Studium Zła,literatura faktu,7
23980699,2017-05-10 19:22:21,stefan1995,niebieski,Drew Karpyshyn,Darth Bane: Dynastia Zła,"fantastyka, fantasy, science fiction",9
23977151,2017-05-10 14:57:14,1..4,niebieski,Lavie Tidhar,Stulecie przemocy,Fantastyka,4
23953045,2017-05-09 13:18:03,Kubeusz89,niebieski,Samuel Youd,Śmierć trawy,"sci-fi, postapo",7
23947561,2017-05-09 00:40:55,xandra,różowy,Sanktuarium,Sarah Fine,Fantasy/Przygodowa/Horror (?),8
23945757,2017-05-08 22:37:05,Little_Juice,niebieski,Piotr Zychowicz,Żydzi,Historia,7
23945649,2017-05-08 22:30:30,Little_Juice,niebieski,Marcin Meller,Sprzedawca arbuzów,"felieton, kultura, historia",8
23937753,2017-05-08 14:08:55,Adolf_Wojtyla,niebieski,Wojciech Eichelberger,Zdradzony przez ojca,Psychologia,10
23934411,2017-05-08 08:20:54,notoriety,różowy,Margaret Atwood,The Handmaid's Tale,Fikcja spekulatywna,9
23919441,2017-05-07 19:19:21,elekkapselek,różowy,Remigiusz Mróz,Wotum nieufności,Thriller polityczny,7
23911415,2017-05-07 11:08:22,robertvu,niebieski,Francisco Goldman,"Sztuka politycznego morderstwa, czyli kto zabił biskupa",reportaż,8
23911415,2017-05-07 11:08:22,robertvu,niebieski,Douglas Adams,Autostopem przez Galatykę,fantasy/sf,6
23911415,2017-05-07 11:08:22,robertvu,niebieski,Magdalena Grzebałkowska,Beksińscy. Portret podwójny,biografia,9
23911415,2017-05-07 11:08:22,robertvu,niebieski,"Simon Kuper, Stefan Szymański",Futbonomia,Sportowa,7
23910635,2017-05-07 09:45:40,mroz3,niebieski,Joe Abercrombie,Zemsta najlepiej smakuje na zimno,fantasy,8
23890641,2017-05-06 13:33:44,stefan1995,niebieski,Drew Karpyshyn,Darth Bane: Zasada Dwóch,"fantastyka, fantasy, science fiction",8
23871683,2017-05-05 10:49:23,Wielki_Atraktor,niebieski,Keith Code,Przyspieszenie,poradnik,6
23865145,2017-05-04 22:32:38,Flamand,niebieski,Danił Korecki,Antykiller,Sensacja,7
23857093,2017-05-04 19:11:27,ryhu,niebieski,Stephen King,Wiatr przez dziurkę od klucza,fantastyka,6
23857093,2017-05-04 19:11:27,ryhu,niebieski,Adam Wiśniewski Snerg,Robot,sf,7
23850115,2017-05-04 10:43:16,aviritia,różowy,Margaret Mitchell,Przeminęło z wiatrem,"klasyka, romans",10
23842205,2017-05-03 21:46:26,AngryKingpin,niebieski,Tony Halik,Moja wielka przygoda,,8
23842205,2017-05-03 21:46:26,AngryKingpin,niebieski,Tony Halik,Z kamerą i strzelbą przez Mato Grosso,,7
23841529,2017-05-03 21:19:51,AngryKingpin,niebieski,William Golding,Władca Much,Powieść paraboliczna,7
23840951,2017-05-03 21:04:19,AngryKingpin,niebieski,James Clavell,Król Szczurów,Opowieść historyczna,8
23840441,2017-05-03 20:47:23,szaloneneutrino,niebieski,Rafał Cichowski,2049,SF,2
23840165,2017-05-03 20:35:22,AngryKingpin,niebieski,Wiktor Suworow,Akwarium,Sensacyjna powieść,8
23839981,2017-05-03 20:26:35,AngryKingpin,niebieski,Niccolò Machiavellego,Książę,Filozofia Polityczna,8
23835791,2017-05-03 15:49:06,budgie,różowy,Michael Herr,Depesze,Reportaż,7
23835389,2017-05-03 15:14:42,elekkapselek,różowy,Diane Chamberlain,Zatoka o północy,Literatura piękna,7
23834959,2017-05-03 14:47:24,erajwa,niebieski,Robert J. Szmidt,Na krawędzi zagłady,Space opera,9
23834959,2017-05-03 14:47:24,erajwa,niebieski,Peter Wohlleben,Sekretne życie drzew,Popularnonaukowa,8
23834255,2017-05-03 14:00:12,mroz3,niebieski,Graham McNeill,Młotodzierżca,fantasy,7
23799597,2017-05-01 22:10:55,elady1989,różowy,William P. Young,Chata,literatura współczesna,6
23794991,2017-05-01 17:14:52,elekkapselek,różowy,Rafał Cichowski,2049,współczesna powieść fantastycznonaukowa,7
23794127,2017-05-01 15:59:53,ialath,niebieski,Lew Tołstoj,Wojna i pokój,Powieść historyczna,4
23793549,2017-05-01 15:09:35,ostoja,niebieski,Donato Carrisi,Hipoteza zła,thriller,8
23781465,2017-04-30 20:15:30,batgirl,różowy,Neil Gaiman,Mitologia nordycka,Fantasy,9
23781465,2017-04-30 20:15:30,batgirl,różowy,Neil Gaiman,Nigdziebądź,Fantasy,8
23781465,2017-04-30 20:15:30,batgirl,różowy,Jessie Burton,Muza,ciężko stwierdzić,8
23781465,2017-04-30 20:15:30,batgirl,różowy,Hendrik Groen,Małe eksperymenty ze szczęściem,Pamiętnik,9
23781465,2017-04-30 20:15:30,batgirl,różowy,Dave Eggers,Krąg,Antyuropia,3
23781465,2017-04-30 20:15:30,batgirl,różowy,Joakim Zander,Pływak,Thriller,6
23781465,2017-04-30 20:15:30,batgirl,różowy,Austin Wright,Zwierzęta nocy,Thriller,6
23781465,2017-04-30 20:15:30,batgirl,różowy,Wisława Szymborska/Kornel Filipowicz,Najlepiej w życiu ma twój kot. Listy,Pamiętnik,8
23759039,2017-04-29 19:04:27,elekkapselek,różowy,Olga Rudnicka,Fartowny pech,Komedia kryminalna,6
23753399,2017-04-29 11:17:33,kurp,,John Medina,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",nauka,10
23753399,2017-04-29 11:17:33,kurp,,Bronisław Wildstein,"Długi cień PRL-u, czyli dekomunizacja której nie było",polityka,7
23753399,2017-04-29 11:17:33,kurp,,Beata Nadolna,O wychowaniu przedszkolaka,rodzicielstwo,3
23753399,2017-04-29 11:17:33,kurp,,C.S. Friedman,Skrzydła gniewu,fantasy,4
23753399,2017-04-29 11:17:33,kurp,,Robert Maurer,One Small Step Can Change Your Life: The Kaizen Way,rozwój osobisty,6
23753399,2017-04-29 11:17:33,kurp,,Jacob Wilson,"Self-Discipline: The Ultimate Guide to Gain Self Confidence, Motivation, and Willpower You Need to Make Things Happen!",rozwój osobisty,5
23753399,2017-04-29 11:17:33,kurp,,Arthur C. Clarke,2001: Odyseja kosmiczna,klasyka sf,5
23748389,2017-04-29 00:54:27,kurp,,Lloyd C. Douglas,Szata,religia,5
23748389,2017-04-29 00:54:27,kurp,,Adam Przechrzta,Adept,fantastyka,4
23748389,2017-04-29 00:54:27,kurp,,Jan Brzechwa,Akademia Pana Kleksa,dla dzieci,6
23748389,2017-04-29 00:54:27,kurp,,Lavie Tidhar,Osama,fantastyka,3
23748389,2017-04-29 00:54:27,kurp,,Michał Rusinek,Księga potworów,dla dzieci,3
